"Date","Price","Open","High","Low","Vol.","Change %"
"02/11/2020","7,439.40","7,444.66","7,444.66","7,403.23","104.85K","0.11%"
"02/10/2020","7,430.86","7,510.84","7,510.84","7,414.01","119.56K","-1.02%"
"02/07/2020","7,507.20","7,447.33","7,507.20","7,429.61","96.74K","0.01%"
"02/06/2020","7,506.51","7,373.59","7,506.51","7,373.59","141.09K","2.09%"
"02/05/2020","7,352.85","7,291.44","7,352.85","7,281.42","137.65K","1.74%"
"02/04/2020","7,226.90","7,172.41","7,276.40","7,158.20","132.80K","1.26%"
"02/03/2020","7,137.03","7,206.22","7,219.61","7,129.19","128.94K","-0.89%"
"01/31/2020","7,200.79","7,413.17","7,446.26","7,200.79","219.42K","-2.60%"
"01/30/2020","7,392.68","7,466.45","7,484.65","7,392.68","147.91K","-0.93%"
"01/29/2020","7,462.31","7,472.53","7,472.53","7,423.69","120.49K","-0.09%"
"01/28/2020","7,468.70","7,563.12","7,563.12","7,468.70","101.52K","-1.57%"
"01/27/2020","7,587.63","7,616.90","7,624.37","7,580.67","88.02K","-0.47%"
"01/24/2020","7,623.41","7,622.12","7,635.62","7,581.12","106.11K","0.09%"
"01/23/2020","7,616.35","7,503.64","7,616.35","7,495.60","119.12K","1.98%"
"01/22/2020","7,468.73","7,469.14","7,478.10","7,425.86","140.50K","0.03%"
"01/21/2020","7,466.65","7,570.20","7,586.59","7,442.13","152.78K","-1.14%"
"01/20/2020","7,552.60","7,727.45","7,727.45","7,513.95","149.25K","-2.20%"
"01/17/2020","7,722.58","7,691.87","7,722.58","7,648.94","109.35K","0.91%"
"01/16/2020","7,653.18","7,674.48","7,679.28","7,614.73","121.39K","-0.15%"
"01/15/2020","7,664.40","7,784.14","7,784.14","7,664.40","132.87K","-1.65%"
"01/14/2020","7,793.25","7,761.59","7,793.25","7,684.28","187.12K","0.21%"
"01/13/2020","7,776.77","7,794.90","7,794.90","7,729.05","102.29K","0.00%"
"01/10/2020","7,776.77","7,794.90","7,794.90","7,729.05","102.25K","-0.27%"
"01/09/2020","7,797.64","7,736.63","7,797.64","7,736.63","135.55K","0.79%"
"01/08/2020","7,736.24","7,762.48","7,767.62","7,721.29","122.37K","-1.33%"
"01/07/2020","7,840.70","7,787.32","7,840.70","7,781.21","248.66K","0.55%"
"01/06/2020","7,797.87","7,802.86","7,802.86","7,697.89","102.13K","-0.53%"
"01/03/2020","7,839.79","7,737.70","7,890.94","7,737.70","118.85K","1.26%"
"01/02/2020","7,742.53","7,721.26","7,742.53","7,643.98","101.15K","-0.93%"
"12/27/2019","7,815.26","7,848.39","7,891.99","7,815.26","177.83K","-0.34%"
"12/26/2019","7,842.28","7,794.53","7,842.28","7,772.97","96.26K","-0.39%"
"12/23/2019","7,872.60","7,745.96","7,872.60","7,745.26","124.41K","1.28%"
"12/20/2019","7,773.12","7,643.99","7,773.12","7,469.41","303.84K","1.56%"
"12/19/2019","7,653.94","7,751.21","7,751.21","7,617.75","194.65K","-1.03%"
"12/18/2019","7,733.67","7,751.29","7,751.29","7,682.94","200.35K","0.04%"
"12/17/2019","7,730.45","7,708.07","7,730.45","7,631.08","239.09K","0.37%"
"12/16/2019","7,701.60","7,882.76","7,892.29","7,701.60","248.01K","-2.23%"
"12/13/2019","7,877.63","7,818.40","7,884.17","7,804.98","390.14K","1.76%"
"12/12/2019","7,741.07","7,744.15","7,787.74","7,720.50","327.84K","-0.58%"
"12/11/2019","7,786.41","7,752.23","7,801.10","7,751.53","254.80K","0.65%"
"12/10/2019","7,736.18","7,760.17","7,777.45","7,735.61","117.86K","-0.56%"
"12/09/2019","7,779.80","7,825.13","7,838.49","7,779.80","171.61K","-0.28%"
"12/06/2019","7,801.72","7,796.44","7,811.19","7,760.75","152.38K","0.14%"
"12/05/2019","7,790.91","7,789.74","7,817.97","7,777.07","171.45K","-0.32%"
"12/04/2019","7,815.93","7,848.53","7,848.53","7,772.05","250.62K","-0.50%"
"12/03/2019","7,855.18","7,858.96","7,888.46","7,829.35","123.62K","-0.28%"
