"Date","Price","Open","High","Low","Vol.","Change %"
"10/22/2020","45.500","45.500","45.550","43.400","1.72M","1.11%"
"10/21/2020","45.000","44.400","45.150","44.000","1.17M","3.69%"
"10/20/2020","43.400","43.950","45.200","43.400","648.70K","-1.36%"
"10/19/2020","44.000","43.000","44.000","43.000","384.50K","2.44%"
"10/16/2020","42.950","44.700","44.800","42.950","641.10K","-4.13%"
"10/15/2020","44.800","44.950","44.950","44.000","322.50K","-0.33%"
"10/14/2020","44.950","44.400","44.950","43.800","2.74M","2.16%"
"10/13/2020","44.000","43.300","44.500","43.000","2.25M","1.73%"
"10/12/2020","43.250","43.700","43.800","43.250","910.20K","-1.03%"
"10/09/2020","43.700","44.250","44.550","42.200","2.03M","-0.68%"
"10/08/2020","44.000","44.550","45.150","43.650","3.93M","-0.90%"
"10/07/2020","44.400","45.500","45.500","44.300","2.40M","-2.42%"
"10/06/2020","45.500","47.500","47.500","45.150","2.10M","-4.51%"
"10/05/2020","47.650","48.700","48.750","47.100","1.98M","-2.16%"
"10/02/2020","48.700","47.950","48.700","47.100","526.50K","1.46%"
"10/01/2020","48.000","46.000","48.000","45.350","1.38M","4.35%"
"09/30/2020","46.000","45.200","46.000","45.200","1.12M","1.88%"
"09/29/2020","45.150","46.300","46.300","45.150","617.40K","0.22%"
"09/28/2020","45.050","46.000","46.500","45.050","450.00K","-1.96%"
"09/25/2020","45.950","46.500","46.700","45.950","374.60K","-0.11%"
"09/24/2020","46.000","46.850","46.900","46.000","400.10K","-1.50%"
"09/23/2020","46.700","47.000","47.000","46.600","1.66M","0.43%"
"09/22/2020","46.500","47.200","47.250","46.500","588.00K","-1.80%"
"09/21/2020","47.350","48.000","48.000","47.200","199.20K","-1.35%"
"09/18/2020","48.000","47.600","48.000","47.150","844.00K","1.05%"
"09/17/2020","47.500","47.100","47.500","46.600","505.60K","0.21%"
"09/16/2020","47.400","47.100","47.550","46.800","437.10K","0.64%"
"09/15/2020","47.100","47.800","48.400","47.100","652.30K","-1.46%"
"09/14/2020","47.800","47.800","48.700","47.800","350.90K","-2.05%"
"09/11/2020","48.800","47.500","48.800","47.150","594.20K","2.74%"
"09/10/2020","47.500","48.300","48.900","47.100","720.00K","-1.86%"
"09/09/2020","48.400","48.950","49.000","48.150","382.80K","-1.12%"
"09/08/2020","48.950","49.400","49.400","48.800","489.90K","-0.91%"
"09/07/2020","49.400","48.950","49.400","48.300","297.30K","0.10%"
"09/04/2020","49.350","47.000","49.350","47.000","1.23M","0.71%"
"09/03/2020","49.000","47.000","49.000","46.900","379.50K","4.26%"
"09/02/2020","47.000","47.400","47.400","46.400","882.80K","-0.84%"
"09/01/2020","47.400","48.000","48.000","47.100","1.37M","-1.25%"
"08/28/2020","48.000","47.800","48.000","46.050","2.21M","2.13%"
"08/27/2020","47.000","48.550","48.600","47.000","415.70K","-2.49%"
"08/26/2020","48.200","48.600","49.000","48.200","774.50K","-1.63%"
"08/25/2020","49.000","49.600","49.600","48.550","378.20K","0.72%"
"08/24/2020","48.650","49.800","50.000","48.650","799.50K","-2.31%"
"08/20/2020","49.800","49.900","49.900","49.000","624.10K","0.40%"
"08/19/2020","49.600","51.550","51.550","49.600","368.29K","-3.88%"
"08/18/2020","51.600","50.250","51.600","49.750","757.56K","2.79%"
"08/17/2020","50.200","49.450","50.250","49.300","223.94K","-0.10%"
"08/14/2020","50.250","49.600","50.400","49.000","1.62M","0.90%"
"08/13/2020","49.800","48.550","49.800","47.700","446.40K","2.79%"
"08/12/2020","48.450","48.500","48.600","47.550","271.10K","0.41%"
"08/11/2020","48.250","48.450","48.550","47.900","416.70K","-0.41%"
"08/10/2020","48.450","47.850","48.450","46.550","318.60K","0.94%"
"08/07/2020","48.000","47.100","48.000","46.350","396.90K","1.59%"
"08/06/2020","47.250","46.000","47.250","45.550","535.60K","3.17%"
"08/05/2020","45.800","46.000","46.050","45.400","908.40K","0.99%"
"08/04/2020","45.350","45.100","46.400","45.100","1.35M","-0.55%"
"08/03/2020","45.600","47.800","48.500","42.050","1.39M","-5.10%"
"07/30/2020","48.050","48.650","49.300","48.050","1.98M","-2.93%"
"07/29/2020","49.500","49.000","49.500","48.600","347.60K","0.00%"
"07/28/2020","49.500","48.050","49.500","48.050","421.30K","1.02%"
"07/27/2020","49.000","50.000","50.000","48.550","682.65K","-2.00%"
"07/24/2020","50.000","48.400","50.000","48.400","736.60K","1.11%"
"07/23/2020","49.450","49.850","49.850","48.050","493.60K","-0.10%"
"07/22/2020","49.500","51.500","51.500","49.500","582.84K","-4.07%"
"07/21/2020","51.600","49.700","51.600","49.250","960.80K","4.14%"
"07/20/2020","49.550","49.750","49.800","49.000","438.80K","-0.40%"
"07/17/2020","49.750","48.950","49.750","48.950","1.11M","1.02%"
"07/16/2020","49.250","48.000","49.250","47.600","575.40K","2.18%"
"07/15/2020","48.200","49.300","49.400","47.950","1.36M","-3.60%"
"07/14/2020","50.000","49.000","50.000","48.900","912.10K","2.35%"
"07/13/2020","48.850","49.300","49.450","48.850","745.80K","-0.91%"
"07/10/2020","49.300","49.000","49.300","48.900","997.30K","0.20%"
"07/09/2020","49.200","49.650","49.650","49.050","884.20K","-0.81%"
"07/08/2020","49.600","49.300","49.600","48.800","2.11M","0.61%"
"07/07/2020","49.300","48.950","49.300","48.500","1.03M","0.61%"
"07/06/2020","49.000","48.900","49.000","47.750","518.30K","1.03%"
"07/03/2020","48.500","48.000","48.500","46.400","423.80K","3.30%"
"07/02/2020","46.950","46.900","48.850","45.250","1.48M","0.97%"
"07/01/2020","46.500","46.250","46.500","44.950","608.40K","2.20%"
"06/30/2020","45.500","45.050","46.450","44.950","1.22M","0.55%"
"06/29/2020","45.250","46.750","46.750","44.850","1.09M","-3.42%"
"06/26/2020","46.850","46.000","46.850","44.800","639.80K","3.65%"
"06/25/2020","45.200","46.200","46.500","45.100","906.70K","-3.32%"
"06/24/2020","46.750","48.000","48.050","46.750","817.30K","-2.91%"
"06/23/2020","48.150","49.500","49.500","47.800","1.12M","-2.73%"
"06/22/2020","49.500","49.900","49.900","48.000","765.29K","-1.00%"
"06/19/2020","50.000","46.100","50.100","46.050","2.93M","6.38%"
"06/18/2020","47.000","46.800","47.400","46.600","730.50K","-0.11%"
"06/17/2020","47.050","47.400","47.400","46.850","1.70M","0.32%"
"06/16/2020","46.900","46.800","47.250","46.000","1.15M","2.40%"
"06/15/2020","45.800","49.000","49.000","45.800","3.15M","-8.31%"
"06/11/2020","49.950","49.500","49.950","48.050","1.04M","1.52%"
"06/10/2020","49.200","51.700","51.950","48.500","1.19M","-5.29%"
"06/09/2020","51.950","52.000","52.200","51.600","794.86K","-0.48%"
"06/08/2020","52.200","50.800","52.950","50.800","1.46M","3.16%"
"06/05/2020","50.600","51.800","51.800","49.450","1.50M","-2.69%"
"06/04/2020","52.000","49.500","52.000","49.500","2.36M","4.42%"
"06/03/2020","49.800","45.950","49.800","45.150","1.92M","10.42%"
"06/02/2020","45.100","45.000","46.800","44.800","884.20K","0.22%"
"06/01/2020","45.000","42.900","45.800","42.850","1.74M","4.90%"
"05/29/2020","42.900","40.600","42.900","40.600","3.76M","3.87%"
"05/28/2020","41.300","41.900","41.900","41.050","378.90K","-0.96%"
"05/27/2020","41.700","41.200","41.700","40.350","748.10K","0.00%"
"05/26/2020","41.700","41.000","41.700","40.300","822.30K","0.48%"
"05/22/2020","41.500","41.500","41.950","40.750","238.20K","-1.19%"
"05/21/2020","42.000","41.900","42.000","40.600","1.19M","0.24%"
"05/20/2020","41.900","41.000","41.950","39.700","470.80K","0.96%"
"05/19/2020","41.500","38.500","41.500","38.500","831.10K","8.50%"
"05/18/2020","38.250","39.700","39.800","38.150","584.50K","-3.65%"
"05/15/2020","39.700","42.000","42.000","39.600","1.62M","-5.48%"
"05/14/2020","42.000","41.350","42.000","39.400","625.80K","2.69%"
"05/13/2020","40.900","41.200","41.300","40.800","379.80K","-0.37%"
"05/12/2020","41.050","40.900","41.350","40.150","342.50K","0.12%"
"05/11/2020","41.000","38.300","41.000","38.050","917.80K","7.05%"
"05/08/2020","38.300","38.650","39.400","38.000","697.00K","-0.78%"
"05/07/2020","38.600","38.900","39.150","38.200","754.50K","0.00%"
"05/06/2020","38.600","39.800","39.850","38.000","1.84M","-2.89%"
"05/05/2020","39.750","40.000","40.800","39.700","1.10M","-0.75%"
"05/04/2020","40.050","41.000","41.000","39.200","788.20K","-3.49%"
"04/30/2020","41.500","41.500","43.000","41.500","1.13M","0.00%"
"04/29/2020","41.500","42.000","42.750","41.150","745.90K","-1.19%"
"04/28/2020","42.000","42.000","42.850","41.900","882.90K","-1.18%"
"04/27/2020","42.500","41.000","42.500","40.400","412.80K","4.55%"
"04/24/2020","40.650","43.450","43.450","40.650","1.76M","-6.55%"
"04/23/2020","43.500","43.900","43.900","43.200","365.40K","-0.91%"
"04/22/2020","43.900","43.500","44.000","41.300","803.90K","0.00%"
"04/21/2020","43.900","43.200","43.900","42.000","796.40K","1.50%"
"04/20/2020","43.250","44.200","44.200","43.100","1.03M","-1.82%"
"04/17/2020","44.050","43.000","44.950","42.000","2.78M","6.79%"
"04/16/2020","41.250","48.000","48.000","41.250","4.00M","-14.86%"
"04/15/2020","48.450","44.950","49.000","44.400","1.54M","7.91%"
"04/14/2020","44.900","43.000","44.900","42.850","941.80K","4.18%"
"04/13/2020","43.100","42.700","43.500","41.400","1.22M","2.74%"
"04/08/2020","41.950","44.000","44.000","41.200","3.08M","-5.94%"
"04/07/2020","44.600","45.100","46.000","43.550","2.30M","-0.89%"
"04/06/2020","45.000","39.950","45.000","39.950","1.13M","12.78%"
"04/03/2020","39.900","39.100","39.900","38.000","793.80K","2.05%"
"04/02/2020","39.100","38.400","39.100","37.400","328.30K","0.90%"
"04/01/2020","38.750","37.700","38.750","35.500","1.44M","2.79%"
"03/31/2020","37.700","35.000","37.700","34.250","2.16M","7.10%"
"03/30/2020","35.200","33.200","35.200","30.650","639.90K","8.31%"
"03/27/2020","32.500","32.500","34.200","31.250","1.37M","5.35%"
"03/26/2020","30.850","30.450","33.450","29.700","1.74M","6.01%"
"03/25/2020","29.100","31.900","32.000","29.100","1.41M","-1.36%"
"03/24/2020","29.500","31.000","31.400","29.500","1.42M","-1.67%"
"03/23/2020","30.000","30.050","30.800","28.200","1.23M","-3.07%"
"03/20/2020","30.950","32.150","33.950","30.500","1.90M","-3.28%"
"03/19/2020","32.000","31.500","35.200","26.700","3.62M","-9.22%"
"03/17/2020","35.250","35.000","37.700","35.000","2.67M","0.00%"
"03/16/2020","35.250","35.000","37.700","35.000","2.67M","-7.24%"
"03/13/2020","38.000","35.450","38.500","33.100","3.45M","0.80%"
"03/12/2020","37.700","39.900","39.900","37.500","2.23M","-4.19%"
"03/11/2020","39.350","40.550","41.450","39.150","955.50K","-2.72%"
"03/10/2020","40.450","41.300","41.300","39.100","1.29M","-3.35%"
"03/09/2020","41.850","43.000","44.100","41.350","1.02M","-6.90%"
"03/06/2020","44.950","45.750","45.750","44.550","513.60K","-2.18%"
"03/05/2020","45.950","45.950","46.050","44.900","277.50K","-0.11%"
"03/04/2020","46.000","43.700","46.000","43.600","959.00K","5.26%"
"03/03/2020","43.700","43.350","45.500","43.350","1.13M","1.51%"
"03/02/2020","43.050","42.450","43.450","41.000","1.68M","0.94%"
"02/28/2020","42.650","44.350","44.350","42.050","2.28M","-4.16%"
"02/27/2020","44.500","46.700","46.900","44.500","1.40M","-1.98%"
"02/26/2020","45.400","49.000","49.150","45.400","2.14M","-8.38%"
"02/24/2020","49.550","50.400","50.400","49.500","459.27K","-1.88%"
"02/21/2020","50.500","51.900","51.900","50.500","1.20M","-0.98%"
"02/20/2020","51.000","50.700","52.300","50.700","2.60M","0.00%"
"02/19/2020","51.000","50.400","51.950","50.400","890.22K","1.19%"
"02/18/2020","50.400","51.000","51.000","50.350","913.24K","-0.10%"
"02/17/2020","50.450","49.550","51.000","49.550","1.53M","2.13%"
"02/14/2020","49.400","49.800","50.950","49.400","1.33M","-0.80%"
"02/13/2020","49.800","50.850","50.850","49.350","1.01M","-2.06%"
"02/12/2020","50.850","52.050","52.050","50.850","353.52K","-2.31%"
"02/11/2020","52.050","52.000","52.250","51.500","247.57K","0.10%"
"02/10/2020","52.000","51.150","52.300","50.800","1.07M","-0.29%"
"02/07/2020","52.150","50.300","52.400","50.300","569.49K","-0.48%"
"02/06/2020","52.400","51.250","52.400","51.150","419.45K","2.75%"
"02/05/2020","51.000","50.050","51.250","50.050","675.60K","2.31%"
"02/04/2020","49.850","49.800","51.000","49.800","1.04M","0.10%"
"02/03/2020","49.800","49.300","51.450","48.050","861.40K","1.01%"
"01/31/2020","49.300","51.500","51.500","49.300","2.40M","-3.14%"
"01/30/2020","50.900","51.450","51.500","50.550","437.41K","-1.17%"
"01/29/2020","51.500","51.000","51.800","50.250","428.52K","1.18%"
"01/28/2020","50.900","52.800","52.800","50.900","477.40K","-3.60%"
"01/27/2020","52.800","52.500","53.250","52.250","593.62K","-0.28%"
"01/24/2020","52.950","53.000","53.000","51.300","775.00K","-0.09%"
"01/23/2020","53.000","52.000","53.000","51.050","642.86K","1.92%"
"01/22/2020","52.000","51.200","52.050","50.900","966.44K","1.66%"
"01/21/2020","51.150","52.750","53.500","51.150","445.66K","-3.03%"
"01/20/2020","52.750","54.000","54.000","52.250","483.48K","-2.31%"
"01/17/2020","54.000","52.500","54.000","52.500","816.98K","1.89%"
