"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2021","128.50","127.00","129.40","126.00","472.58K","-1.08%"
"01/29/2021","129.90","125.10","129.90","125.10","341.56K","3.84%"
"01/28/2021","125.10","125.10","128.10","124.70","687.65K","-2.34%"
"01/27/2021","128.10","130.50","130.50","127.50","664.39K","-3.68%"
"01/26/2021","133.00","133.00","133.00","131.20","627.04K","-0.37%"
"01/25/2021","133.50","133.40","133.50","131.00","323.67K","0.00%"
"01/22/2021","133.50","135.70","135.90","133.50","575.72K","-1.69%"
"01/21/2021","135.80","136.00","136.00","133.50","193.55K","-0.15%"
"01/20/2021","136.00","135.40","136.00","133.00","167.19K","0.44%"
"01/19/2021","135.40","136.00","136.00","133.50","325.42K","-0.44%"
"01/18/2021","136.00","137.50","137.50","134.00","598.34K","-1.38%"
"01/15/2021","137.90","138.30","138.80","136.60","226.05K","-0.29%"
"01/14/2021","138.30","132.00","138.30","131.00","1.07M","3.29%"
"01/13/2021","133.90","130.50","134.00","130.50","333.89K","3.00%"
"01/12/2021","130.00","135.00","135.00","129.00","498.56K","-3.13%"
"01/11/2021","134.20","135.00","136.00","133.80","917.04K","0.15%"
"01/08/2021","134.00","130.00","135.00","130.00","971.83K","4.36%"
"01/07/2021","128.40","125.90","129.50","125.00","538.70K","2.07%"
"01/06/2021","125.80","129.50","129.50","122.80","864.83K","-3.38%"
"01/05/2021","130.20","133.00","133.20","129.00","615.97K","-3.56%"
"01/04/2021","135.00","135.00","135.00","132.80","570.38K","0.75%"
"12/29/2020","134.00","135.30","135.30","133.50","1.03M","-1.11%"
"12/28/2020","135.50","134.20","136.90","133.10","630.27K","-2.31%"
"12/23/2020","138.70","131.00","139.40","129.00","1.66M","4.68%"
"12/22/2020","132.50","134.60","136.00","131.80","1.67M","-3.92%"
"12/21/2020","137.90","138.00","138.00","131.00","981.74K","-0.65%"
"12/18/2020","138.80","140.00","140.00","137.30","912.51K","-1.56%"
"12/17/2020","141.00","143.70","143.70","139.70","1.12M","-1.88%"
