"Date","Price","Open","High","Low","Vol.","Change %"
"07/08/2021","48.90","48.70","49.00","48.35","1.47M","1.14%"
"07/07/2021","48.35","49.00","49.30","48.35","2.13M","-1.33%"
"07/06/2021","49.00","49.90","50.50","49.00","1.62M","-1.01%"
"07/05/2021","49.50","48.90","49.70","48.90","1.61M","1.43%"
"07/02/2021","48.80","49.00","49.10","48.75","1.06M","0.21%"
"07/01/2021","48.70","48.70","49.30","48.70","1.16M","0.00%"
"06/30/2021","48.70","49.20","49.50","48.70","1.54M","-0.61%"
"06/29/2021","49.00","49.00","49.20","48.90","1.05M","0.20%"
"06/28/2021","48.90","49.25","49.30","48.65","1.50M","-0.41%"
"06/25/2021","49.10","48.35","49.10","48.35","1.01M","1.55%"
"06/24/2021","48.35","48.95","49.15","48.35","1.27M","-1.23%"
"06/23/2021","48.95","48.60","49.25","48.55","668.60K","0.93%"
"06/22/2021","48.50","48.50","49.40","48.50","2.29M","0.00%"
"06/21/2021","48.50","47.95","48.50","47.55","1.36M","-0.82%"
"06/18/2021","48.90","49.25","49.40","47.55","7.44M","-1.11%"
"06/17/2021","49.45","50.00","50.10","49.45","3.73M","-1.30%"
"06/16/2021","50.10","49.50","50.35","49.30","3.09M","1.21%"
"06/15/2021","49.50","49.30","49.75","49.15","4.58M","0.51%"
"06/14/2021","49.25","49.85","49.85","49.05","1.52M","-1.20%"
"06/11/2021","49.85","49.20","49.85","49.20","1.20M","1.53%"
"06/10/2021","49.10","49.40","49.75","49.00","7.32M","0.00%"
"06/09/2021","49.10","48.85","49.90","48.65","2.64M","0.51%"
"06/08/2021","48.85","48.85","48.95","48.20","2.29M","0.00%"
"06/07/2021","48.85","49.10","49.10","48.60","1.21M","-0.51%"
"06/04/2021","49.10","48.80","49.30","48.75","1.24M","0.20%"
"06/03/2021","49.00","48.60","49.00","48.60","2.35M","0.93%"
"06/02/2021","48.55","48.45","48.90","48.30","4.21M","0.10%"
"06/01/2021","48.50","47.90","48.50","47.50","1.33M","1.04%"
"05/31/2021","48.00","48.90","48.90","47.80","2.01M","-1.84%"
"05/28/2021","48.90","48.60","48.90","48.15","4.01M","0.62%"
"05/27/2021","48.60","47.10","48.60","47.00","13.69M","3.51%"
"05/26/2021","46.95","45.50","46.95","45.10","3.17M","3.19%"
"05/25/2021","45.50","45.30","45.50","44.55","1.47M","0.44%"
"05/24/2021","45.30","44.90","45.85","44.20","3.18M","0.89%"
"05/21/2021","44.90","45.00","45.15","44.20","2.69M","-0.66%"
"05/20/2021","45.20","45.00","45.20","44.30","2.95M","0.44%"
"05/19/2021","45.00","45.65","45.65","45.00","2.52M","-2.07%"
"05/18/2021","45.95","45.35","45.95","45.15","4.51M","0.99%"
"05/17/2021","45.50","44.55","45.50","44.10","2.67M","2.25%"
"05/14/2021","44.50","44.10","44.50","43.50","3.76M","1.37%"
"05/12/2021","43.90","43.80","44.00","43.55","1.80M","0.69%"
"05/11/2021","43.60","44.10","44.60","43.60","3.04M","-0.91%"
"05/10/2021","44.00","43.75","45.00","43.75","2.89M","1.03%"
"05/07/2021","43.55","44.50","44.50","43.55","2.79M","-2.13%"
"05/06/2021","44.50","44.75","44.75","43.75","4.20M","-0.56%"
"05/05/2021","44.75","45.00","45.00","44.50","1.41M","-0.67%"
"05/04/2021","45.05","45.00","45.05","44.50","3.32M","0.11%"
"05/03/2021","45.00","44.95","45.20","44.55","2.45M","2.27%"
