"Date","Price","Open","High","Low","Vol.","Change %"
"05/14/2021","78.00","78.00","78.20","78.00","14.00K","-0.64%"
"05/12/2021","78.50","78.50","78.50","78.50","0.23K","0.64%"
"05/07/2021","78.00","78.50","78.50","78.00","13.76K","-0.64%"
"05/06/2021","78.50","78.50","78.50","78.50","28.14K","-0.57%"
"05/05/2021","78.95","78.95","78.95","78.95","1.50K","1.22%"
"05/04/2021","78.00","78.00","78.00","78.00","1.00K","0.00%"
"05/03/2021","78.00","78.00","78.00","78.00","0.98K","0.00%"
"04/30/2021","78.00","78.00","78.00","78.00","57.40K","0.00%"
"04/29/2021","78.00","78.00","78.00","78.00","11.00K","0.97%"
"04/26/2021","77.25","77.30","77.50","77.20","126.70K","0.19%"
"04/23/2021","77.10","79.00","79.00","77.00","334.80K","-2.03%"
"04/20/2021","78.70","78.70","78.70","78.70","0.63K","-1.01%"
"04/19/2021","79.50","78.70","79.50","78.70","8.01K","0.00%"
"04/15/2021","79.50","79.50","79.50","79.50","11.64K","0.00%"
"04/14/2021","79.50","79.50","79.50","79.50","29.51K","0.00%"
"04/13/2021","79.50","79.50","79.80","79.50","16.06K","0.00%"
"04/12/2021","79.50","79.50","79.50","79.50","5.12K","0.00%"
"04/07/2021","79.50","78.30","79.50","78.00","60.25K","0.76%"
"04/06/2021","78.90","78.90","78.90","78.90","0.32K","0.00%"
"04/05/2021","78.90","78.90","78.90","78.90","0.17K","0.00%"
"03/31/2021","78.90","78.90","78.90","78.90","0.01K","1.15%"
"03/30/2021","78.00","78.00","78.00","78.00","0.95K","0.00%"
"03/26/2021","78.00","78.00","78.00","78.00","0.01K","-1.20%"
"03/24/2021","78.95","78.95","78.95","78.95","1.00K","0.00%"
"03/23/2021","78.95","78.95","78.95","78.95","14.36K","0.00%"
"03/22/2021","78.95","78.95","78.95","78.95","13.12K","-0.06%"
"03/19/2021","79.00","79.00","79.00","79.00","61.00K","0.06%"
"03/18/2021","78.95","78.95","78.95","78.95","1.11K","0.00%"
"03/17/2021","78.95","78.50","79.00","78.50","543.42K","0.57%"
"03/16/2021","78.50","78.50","78.80","78.50","27.10K","0.83%"
"03/12/2021","77.85","78.00","78.00","77.85","20.00K","-1.46%"
"03/11/2021","79.00","78.00","79.00","78.00","199.22K","1.28%"
"03/10/2021","78.00","79.00","79.00","78.00","71.00K","-1.27%"
"03/09/2021","79.00","78.95","79.00","78.95","5.03K","1.54%"
"03/08/2021","77.80","77.80","77.80","77.80","13.00K","0.00%"
"03/05/2021","77.80","78.50","78.50","77.80","13.45K","-1.46%"
"03/04/2021","78.95","78.50","79.00","78.50","207.00K","0.57%"
"03/03/2021","78.50","77.60","78.50","77.60","25.01K","1.16%"
"03/02/2021","77.60","77.60","77.80","77.60","61.60K","0.26%"
"02/24/2021","77.40","77.40","77.40","77.40","0.03K","0.06%"
"02/23/2021","77.35","77.25","77.35","77.25","9.23K","-1.46%"
"02/22/2021","78.50","77.15","78.50","77.15","603.02K","0.00%"
"02/19/2021","78.50","77.50","78.50","77.50","637.10K","1.82%"
"02/18/2021","77.10","77.05","79.00","76.95","408.64K","-2.28%"
"02/17/2021","78.90","78.90","78.90","78.90","2.33K","0.00%"
"02/16/2021","78.90","78.90","78.90","78.90","0.60K","0.00%"
"02/15/2021","78.90","78.90","78.90","78.90","37.00K","0.00%"
"02/11/2021","78.90","78.70","78.90","78.70","23.46K","2.47%"
"02/10/2021","77.00","77.00","77.00","77.00","14.40K","0.00%"
"02/09/2021","77.00","77.00","77.00","77.00","81.70K","0.06%"
"02/08/2021","76.95","76.95","76.95","76.95","0.10K","0.07%"
"02/05/2021","76.90","78.50","78.50","76.90","206.33K","-1.41%"
"02/04/2021","78.00","78.50","79.00","78.00","433.50K","-0.89%"
"02/03/2021","78.70","78.00","78.70","78.00","2.60K","1.22%"
"02/02/2021","77.75","77.75","77.75","77.75","0.13K","0.97%"
